designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot,x,y,z
Gaia DR3 6011142532786032000,6011142532786032000,240.11101141021956,-34.72274103903144,44.17142166818015,-920.5109370147115,-287.80699648853613,1.3169254,12.451751,2.5605116,-33.426094,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3135.7107,4.437,-0.7605,22.7217,0.0,0.0,0.0,-0.05879255782224752,-0.10228887782770801,-0.08176340100225335
Gaia DR3 5773317961528696832,5773317961528696832,227.75487422274296,-79.44788440708065,44.32664895440252,88.54202768835401,-252.40331543593703,2.0165474,11.725174,2.6636963,,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3177.016,4.3996,-0.4045,22.7247,0.0259,0.0165,0.0108,-0.017670622145939528,-0.01945716337761042,-0.14109770054673254
Gaia DR3 120495788525627776,120495788525627776,51.836272360938445,29.0123941526466,43.79201025574775,-206.09720995605383,6.430770837291422,1.4891644,12.9899435,2.7523584,-27.195206,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3040.8635,4.4752,-0.7452,22.7313,0.0012,0.0008,0.0005,0.07753432885709381,0.09865701046680218,0.06958918778383075
Gaia DR3 1723645112612063616,1723645112612063616,262.513122441246,84.73716508974675,43.82180238423499,85.32897414344563,-137.84714431296163,1.2189274,14.395461,3.3308487,-22.714548,NOT_AVAILABLE,0,True,True,False,False,False,True,True,2995.6692,5.1098,-0.2754,22.7328,0.0,0.0,0.0,-0.0017147474349258555,-0.013047891427461924,0.14286891999923004
Gaia DR3 6476864837612387584,6476864837612387584,316.6092910905604,-51.71124061697318,44.06133031422676,-334.9908921379638,-207.7535325381589,1.6159104,11.649627,2.3632822,43.67065,NOT_AVAILABLE,0,True,True,False,False,False,False,True,3419.7637,4.7292,-0.5029,22.7376,0.0006,0.0004,0.0003,0.06458870299820167,-0.06105866328909612,-0.11258847674625745
Gaia DR3 2231736788793936384,2231736788793936384,351.1146505674927,73.96229415443422,43.95845169000632,253.5838954283137,32.60487995766271,1.2226748,13.034944,2.881589,-14.844128,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3000.116,4.4272,-0.705,22.7464,0.0,0.0,0.0,0.0391383884129307,-0.006118655354051774,0.13780731848028696
Gaia DR3 2334879397612667648,2334879397612667648,359.8059459339963,-26.04869169091047,43.87288257803194,-229.4648711591734,12.37661306404692,1.0502486,8.344787,1.2720642,1.6733725,NOT_AVAILABLE,0,False,False,False,False,False,True,True,4580.4507,4.5606,-0.0912,22.7486,0.0,0.0,0.0,0.12880958738883552,-0.0004362645898556126,-0.06296055729263017
Gaia DR3 5957041127551353088,5957041127551353088,269.0568421687032,-41.09912202582104,43.7259188518255,28.735405090428035,-9.371467375677488,1.0633161,13.652943,3.042163,,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3091.9534,5.0419,-0.1511,22.7509,0.0,0.0,0.0,-0.001778256961799781,-0.10801735665740686,-0.09423939907180319
Gaia DR3 6470597999291000448,6470597999291000448,310.0547794910308,-55.025048092836,43.74237482220417,408.8669841716346,-284.62846811221,2.262571,13.681643,3.0424967,-13.412054,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3065.23,4.7911,-0.6719,22.7598,0.005,0.003,0.0022,0.05286141866133977,-0.06287560429595036,-0.11742331333803262
Gaia DR3 4045112624470837888,4045112624470837888,276.7248174477326,-33.10487195701851,43.95025938221001,345.2286900637175,84.00744961087729,0.94158095,12.167961,2.469656,13.319772,NOT_AVAILABLE,0,True,True,True,False,False,True,True,3179.6997,4.4115,-0.773,22.7619,0.0017,0.0011,0.0007,0.014055661506304381,-0.11920452494358517,-0.0782613329754093
Gaia DR3 1194206418179409280,1194206418179409280,235.99809080000543,14.452258186562377,43.72602978840592,400.0195227501341,15.159915944146109,1.2619361,14.180366,3.1188555,-30.49356,NOT_AVAILABLE,0,False,False,False,False,False,True,True,3062.3018,5.1151,-0.375,22.7636,0.0,0.0,0.0,-0.07758942799407384,-0.11502278977753091,0.035758754641653845
Gaia DR3 4208730438673343488,4208730438673343488,295.588568154079,-6.340722747403358,43.93174285102682,56.12425979265893,-162.73335754914794,1.3262721,13.820664,3.2254782,,NOT_AVAILABLE,0,False,False,False,False,False,True,True,3022.3518,5.0245,-0.0087,22.7641,0.0,0.0,0.0,0.06150339127353152,-0.12843323580047658,-0.015823559487551306
Gaia DR3 884039857341503616,884039857341503616,106.42577095656642,27.470399759829288,43.8003512539923,-48.79304920521327,-96.69134730651557,0.90963113,9.58005,1.6895742,-22.896381,NOT_AVAILABLE,0,True,True,False,False,False,True,True,4050.0288,4.6709,-0.0472,22.7679,0.0,0.0,0.0,-0.03594064406809561,0.12191335309614067,0.06608101754936908
Gaia DR3 4557198933740208128,4557198933740208128,264.4519848641144,22.95376522107837,43.87582051407181,-162.01661281500628,-143.33272671140475,1.0890702,9.567993,1.757102,3.5801132,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3889.9788,4.5138,-0.742,22.769,0.0009,0.0006,0.0003,-0.012752408186065245,-0.13128553228648096,0.05586410980321425
Gaia DR3 6228198531960352768,6228198531960352768,227.09635688530344,-23.861340156623545,44.04319327087431,-230.68760845138488,-226.97452017580173,1.2267839,10.948017,2.2602205,-31.142054,VARIABLE,0,False,False,True,True,False,True,True,3286.0815,4.1045,-0.9112,22.7738,0.0011,0.0007,0.0004,-0.08916311552574174,-0.09593870581589642,-0.05793417371048994
Gaia DR3 4996252755842227072,4996252755842227072,2.431511336902061,-41.29274481908485,43.68296027583488,193.695354796016,105.9227586829454,1.156922,14.061494,3.135498,22.087946,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3035.3064,4.9134,-0.6192,22.7755,0.0024,0.0014,0.001,0.10749969213196706,0.004564799577464839,-0.0945017562794479
Gaia DR3 2814379579582643328,2814379579582643328,352.72298887183393,15.794115252408291,44.00019531083465,-164.9562085367301,-109.57875351060451,1.3432138,10.742453,2.0834808,-3.8361137,NOT_AVAILABLE,0,True,True,True,False,False,True,True,3388.2908,4.0997,-1.1386,22.7912,0.0,0.0,0.0,0.13659412403609592,-0.0174424084596987,0.0389508242385664
Gaia DR3 1939093660163197312,1939093660163197312,354.4959934124516,46.199382544020295,43.84261954577538,357.16259266016704,-11.729413475763373,0.87402326,6.428031,0.80531836,-0.2709643,NOT_AVAILABLE,0,True,True,False,False,False,True,True,5683.443,4.3781,-0.3462,22.7921,0.0,0.0,0.0,0.09859046241098184,-0.00950014000245096,0.10328315343985421
Gaia DR3 5217401618349014400,5217401618349014400,135.40865912016915,-72.67029915331453,44.00664811164817,-245.69871097231996,229.1614046686333,1.0548398,11.411094,2.3707123,-11.467879,NOT_AVAILABLE,0,True,True,True,False,False,True,True,3238.5845,4.2335,-0.7948,22.7927,0.0046,0.003,0.0019,-0.030354047542701677,0.029924109481905294,-0.13660103618044236
Gaia DR3 2182197777015312512,2182197777015312512,312.63992950207626,52.90154631021517,43.91624395951746,286.95524715999653,438.8594346717522,1.1091882,9.183121,1.6338358,-52.28527,NOT_AVAILABLE,0,True,True,False,False,False,True,True,4091.5933,4.5433,-0.2049,22.8039,0.0015,0.0011,0.0006,0.058439411910722806,-0.06346355909211436,0.11407789608442438
Gaia DR3 1417872268957468288,1417872268957468288,263.22107483206054,54.33877746785821,43.87330524457872,-267.1250095456911,430.1765535634183,0.99596506,11.352952,2.2126045,-96.98955,NOT_AVAILABLE,0,True,True,True,False,False,True,True,3355.659,4.4314,-0.7474,22.8187,0.0,0.0,0.0,-0.009836060027039914,-0.082746541556298,0.11613048304838333
Gaia DR3 708608825759209088,708608825759209088,124.5434455551448,30.59716137789001,43.74459810144756,-284.0656828162189,-822.6650181194118,0.94852656,8.42755,1.3609991,13.563857,NOT_AVAILABLE,0,True,True,False,False,False,True,True,4436.757,4.5424,0.028,22.8188,0.0001,0.0001,0.0001,-0.06976299102386022,0.10134107446708453,0.07275273160487641
Gaia DR3 762920503987026816,762920503987026816,165.79057372525148,36.65252358429698,43.80442474089575,-188.4569906899708,30.199301402093077,1.3200715,12.363995,2.7490149,-10.797419,VARIABLE,0,True,True,False,True,False,True,True,3020.353,4.1745,-0.8101,22.8206,0.0,0.0,0.0,-0.11115382757428151,0.028145701043729925,0.08531864771854035
Gaia DR3 5930568598406530048,5930568598406530048,248.95891507885543,-53.75810942652147,43.53788416327305,-126.53214751089844,-238.64504378912292,1.1340455,8.437798,1.3494401,-5.1159897,NOT_AVAILABLE,0,True,True,False,False,False,False,True,4591.4526,4.5921,0.2233,22.8274,0.0001,0.0001,0.0,-0.030327709391984606,-0.07883736698473746,-0.11523609358506537
Gaia DR3 6370294123335198464,6370294123335198464,313.36802981802464,-73.13705370226131,43.69902389146241,87.39908198694447,-186.06356380702937,1.1678188,11.7399845,2.4019842,-5.1085753,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3203.3772,4.2418,-0.8912,22.8363,0.0012,0.0008,0.0005,0.028449726360670804,-0.030118388063545876,-0.13668227484608916
Gaia DR3 1973094614149871872,1973094614149871872,326.2240927718659,44.282895104675546,43.64041292616246,-140.59959449784125,-655.3964569723692,1.1357676,10.513817,2.1780891,-28.345003,NOT_AVAILABLE,0,True,True,False,False,False,False,True,3592.6008,4.6332,-0.2223,22.8366,0.0001,0.0001,0.0,0.0849888837705666,-0.05684335968787045,0.09971827636605532
Gaia DR3 4789443208593313280,4789443208593313280,66.49965422132102,-46.35381379154767,43.79444493226102,-163.9513288380495,-148.83585071532752,1.3405257,11.855667,2.4755487,1.1762676,NOT_AVAILABLE,0,True,True,True,False,False,True,True,3158.5925,4.2209,-0.8681,22.8429,0.0007,0.0005,0.0003,0.039296759020244765,0.0903748668506706,-0.10331946019465452
Gaia DR3 2229668951018122112,2229668951018122112,334.0959759546688,70.9442135471197,43.78639014812944,862.8296004351645,-40.69232497487799,0.86215335,11.217248,2.2121582,-4.8666377,NOT_AVAILABLE,0,True,True,True,False,False,True,True,3351.5847,4.1097,-1.298,22.8435,0.0,0.0,0.0,0.041931945642920895,-0.02036469831870255,0.1349543728431118
Gaia DR3 114832620743735808,114832620743735808,42.03952436381632,27.068111757001752,43.57040806887107,278.46940568310737,-119.18652109895272,2.2394505,7.3799114,1.003573,10.133425,VARIABLE,1,True,True,False,True,False,True,True,5111.457,4.4809,-0.2815,22.8463,0.0001,0.0001,0.0,0.0944127085059573,0.08512758829250414,0.06496329254199956
Gaia DR3 1371474768050872192,1371474768050872192,238.77380958451147,33.84521510103183,43.53574891544147,412.232908486066,-495.61024690398017,1.0723711,14.349002,3.1455355,-1.1488376,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3057.0007,5.1425,-0.4676,22.8521,0.0,0.0,0.0,-0.061452925684655775,-0.10136624145850219,0.07949071668307382
Gaia DR3 3518918112077486720,3518918112077486720,181.4442002540045,-18.82699658467461,43.69474255214944,-16.841413529267605,-316.6503847614989,1.0376272,14.478843,3.3333788,,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3002.8677,5.1294,-0.3571,22.8525,0.0004,0.0002,0.0002,-0.1350433057851612,-0.003404629317518976,-0.046058136983023544
Gaia DR3 5369584885317537408,5369584885317537408,175.95322607265086,-51.58639310517054,43.77066507301227,-347.58407154428414,-139.9519691852618,1.3246423,11.78543,2.4949894,21.965265,VARIABLE,0,True,True,True,True,False,True,True,3149.2515,4.1882,-0.847,22.854,0.0009,0.0006,0.0004,-0.08845126246588275,0.006257680022199048,-0.11182208965390258
Gaia DR3 5845972349875278720,5845972349875278720,208.72256949281,-71.36382818791571,43.84944310058622,-145.78372269042117,-128.259261528038,1.061625,11.125201,2.3646812,5.29209,VARIABLE,0,True,True,True,True,False,True,True,3222.1045,4.0716,-0.8723,22.8557,0.0057,0.0038,0.0023,-0.039990629859191267,-0.021914709249524014,-0.135219930125395
Gaia DR3 1724394666013924736,1724394666013924736,247.03697245043665,84.83482693809029,43.86043370893984,-197.63055469052165,272.92892111650514,1.1480967,11.939972,2.3047304,-16.518623,NOT_AVAILABLE,0,True,True,True,False,False,True,True,3217.2278,4.2196,-1.1296,22.8588,0.0008,0.0005,0.0003,-0.005011445200122746,-0.011827439069131222,0.14210351375302271
Gaia DR3 5192408069781824896,5192408069781824896,151.78577246510676,-82.83631930504066,43.71319604294568,-308.7153353279421,166.48183937897437,1.4798923,13.423582,2.9857826,8.072664,NOT_AVAILABLE,0,True,True,True,False,False,True,True,3101.0564,5.0069,-0.042,22.8595,0.0,0.0,0.0,-0.015678617208687233,0.008411814063342642,-0.14156478043791046
Gaia DR3 2027434780913030656,2027434780913030656,300.11511730463326,27.44321797656073,43.79205366315437,-102.8604612237664,-650.2945615107424,1.0480653,12.159121,2.4346085,-1.0946497,VARIABLE,0,True,True,True,True,False,True,True,3255.3955,4.3227,-1.1805,22.8715,0.0024,0.0016,0.001,0.06349818004755732,-0.10947352701174151,0.06572166101685362
Gaia DR3 3949199167129128832,3949199167129128832,188.10988694987336,20.391105184561205,43.81756671439604,42.59584731007325,25.261464199721026,1.5954747,11.813247,2.5691824,-5.9581046,NOT_AVAILABLE,0,False,False,True,False,False,True,True,3118.1274,4.1543,-0.8156,22.8801,0.0,0.0,0.0,-0.13228106842165913,-0.018849673278834734,0.04966822926454665
Gaia DR3 2501776500974951168,2501776500974951168,39.375907368085365,0.356866570153772,43.51742325189049,502.6764337164533,-169.5301680589995,1.3060855,13.600848,3.0265493,24.063696,NOT_AVAILABLE,0,True,True,True,False,False,True,True,3094.8472,5.0327,-0.1253,22.8837,0.0,0.0,0.0,0.11017179489395815,0.09041857530506273,0.0008877272535305316
Gaia DR3 764805169996366720,764805169996366720,167.0571838755412,38.426812246181065,43.82369436710315,-213.2534349342589,40.60070407112488,1.1193873,8.045456,1.1518145,-36.116264,NOT_AVAILABLE,0,True,True,False,False,False,True,True,4786.835,4.5504,-0.2024,22.886,0.0,0.0,0.0,-0.10880887386788646,0.025006149641186255,0.0885740921426112
Gaia DR3 4924503128140880512,4924503128140880512,4.157902211798175,-52.69330525264035,43.81047176766548,101.9875342203061,13.008772951044318,1.257071,14.344408,3.329524,,NOT_AVAILABLE,0,True,True,False,False,False,True,True,2990.8708,5.0568,-0.3008,22.891,0.0041,0.0024,0.0018,0.0861285153469289,0.006261262459060585,-0.11333072069369687
Gaia DR3 2948306177526059520,2948306177526059520,105.40131702745104,-14.620829431672956,43.57504469884628,-224.59302806669064,228.98881873402448,1.2371984,14.556805,3.3493958,66.054794,NOT_AVAILABLE,0,True,True,False,False,False,True,True,2991.1763,5.1351,-0.3631,22.8965,0.0006,0.0003,0.0003,-0.03660602092547187,0.13288538984788603,-0.035956880247682205
Gaia DR3 6303961686341504512,6303961686341504512,212.9412301499595,-12.612565822058915,43.38575277857925,-254.0193407350207,-179.72866859185123,1.0291097,7.694142,1.050128,3.1423554,NOT_AVAILABLE,0,True,True,False,False,False,False,True,5167.3945,4.6021,-0.0326,22.8971,0.0001,0.0001,0.0001,-0.11665859327917867,-0.07558896535876299,-0.031103735200750396
Gaia DR3 3558266708748472960,3558266708748472960,168.81527935190277,-18.12993885569282,43.575144761377096,141.40463510772145,-739.6757157375932,1.3888859,12.422205,2.655922,7.455306,NOT_AVAILABLE,0,True,True,True,False,False,True,True,3142.385,4.5211,-0.5629,22.8995,0.0032,0.002,0.0013,-0.13278729159436276,0.026255794320382202,-0.04432016468218656
Gaia DR3 4177224620176470912,4177224620176470912,270.1215640302489,-3.6904755879023337,43.48225068697341,154.65990060049262,-45.90918300390196,0.848986,4.5056276,0.54582214,,NOT_AVAILABLE,0,True,True,False,False,False,True,True,6662.025,4.0024,-0.4724,22.9158,0.0,0.0,0.0,0.00030134983847937075,-0.14203254003881108,-0.009161144089165189
Gaia DR3 167455659568303488,167455659568303488,61.27097689175308,30.2739351841896,43.40098246688253,-31.09546688096892,-217.0642861398273,1.2995142,13.162516,2.7891026,63.7481,NOT_AVAILABLE,0,True,True,True,False,False,True,True,3194.5964,5.0173,-0.1999,22.9158,0.0,0.0,0.0,0.059082726922284154,0.10778715236918954,0.07175249797876025
Gaia DR3 1991767757560462976,1991767757560462976,347.9779534947808,50.53791918726962,43.4808984740822,651.4497841173954,100.98589547562844,1.1501368,14.03791,3.2277994,-36.44467,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3024.5808,5.0629,-0.1433,22.9176,0.0,0.0,0.0,0.08846809917904537,-0.01884005699692658,0.1098750449639416
Gaia DR3 1913835129292662528,1913835129292662528,350.74357567332095,37.28702970655324,43.63091017667599,65.87250723418813,-61.30362025281541,1.2638421,11.327508,2.3276472,5.049378,VARIABLE,0,True,True,True,True,False,True,True,3258.106,4.2203,-0.8355,22.9254,0.0018,0.0012,0.0007,0.1117163283201481,-0.018207018155193832,0.08618737956403998
Gaia DR3 6846064551407418112,6846064551407418112,305.1806496174296,-28.101579282165574,43.7365472150622,-205.76840642728357,51.8512902428903,1.2550647,12.58374,2.8234215,34.205685,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3021.4973,4.2963,-0.7037,22.9316,0.0,0.0,0.0,0.07228629983499271,-0.10254587021761019,-0.06699544795998193
Gaia DR3 1128210122507896832,1128210122507896832,163.60246869511477,76.06638564220438,43.58035019643688,-432.6488713152799,142.49951826618403,0.9331988,9.054224,1.4068918,-26.179867,NOT_AVAILABLE,0,True,True,False,False,False,True,True,4330.224,4.6222,-0.4088,22.9334,0.0,0.0,0.0,-0.03285301121019901,0.00966762889271336,0.13803403888719284
Gaia DR3 596878550087942528,596878550087942528,133.06897361627952,8.06187439846827,43.54363698883695,151.0954523820362,-234.2723735491977,1.9447471,6.423365,0.80161333,6.6465683,NOT_AVAILABLE,3,True,True,False,False,False,True,True,5688.012,4.3626,-0.5289,22.9346,0.0,0.0,0.0,-0.09615328058566851,0.10286322864181141,0.019944061536889993
Gaia DR3 5930568602785283072,5930568602785283072,248.95175852133775,-53.751853850021625,43.506402116520725,-137.76160367062823,-245.55950969116265,1.1344671,14.234839,3.2731256,,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3011.3135,5.0741,-0.2288,22.944,0.0002,0.0001,0.0001,-0.030187878334909074,-0.07844463278900057,-0.11464129459666586
Gaia DR3 5163644433279729408,5163644433279729408,53.9877848004578,-10.516477385711424,43.29095333133306,115.8588999317634,-145.36644563781448,1.2728251,14.028874,3.0355682,-29.603525,NOT_AVAILABLE,0,False,False,False,False,False,True,True,3094.8948,5.1048,-0.3826,22.9485,0.0,0.0,0.0,0.08215994122774566,0.11303277341425783,-0.025940446826473406
Gaia DR3 4319899070070496128,4319899070070496128,289.86839397535414,14.633586577140946,43.64689235098484,503.50607283787554,-67.54990158225621,1.1218714,14.326206,3.3289557,,NOT_AVAILABLE,0,True,True,False,False,False,True,True,2997.5132,5.093,-0.2148,22.9503,0.0002,0.0001,0.0001,0.04673223526577163,-0.129319217861863,0.03590320701641129
Gaia DR3 834571523536798848,834571523536798848,157.01673061654515,48.7809869680957,43.49441787080643,81.79831470043351,-880.658357833779,0.93805134,6.277527,0.7916508,-7.1749163,NOT_AVAILABLE,0,True,True,False,False,False,True,True,5701.18,4.3133,-0.7814,22.9529,0.0,0.0,0.0,-0.08620113427569825,0.036560507902407495,0.10688554931837387
Gaia DR3 851346566283231616,851346566283231616,153.48973198525323,52.503346332035726,43.54525680068646,87.0910939479686,-760.5706303916512,1.0328377,9.101742,1.4305935,-29.196827,NOT_AVAILABLE,0,True,True,False,False,False,True,True,4267.2485,4.6083,-0.4897,22.9533,0.0,0.0,0.0,-0.07740101915264576,0.03860804535532255,0.11273696936832232
Gaia DR3 2807687883095124992,2807687883095124992,9.241631892644447,26.18203284850885,43.61362628522221,76.16282140241587,41.99612241810282,1.0758655,8.603375,1.4369354,-15.46051,NOT_AVAILABLE,0,True,True,False,False,False,True,True,4367.2637,4.5653,0.2452,22.9538,0.0,0.0,0.0,0.12585809762569983,0.02047842399388861,0.06269463274374894
Gaia DR3 5143341362661301632,5143341362661301632,33.942106109711126,-18.23869646522409,43.48141717601519,-33.20349383065669,-124.58205923114278,1.0941306,8.106536,1.1919398,,NOT_AVAILABLE,0,True,True,False,False,False,True,True,4740.9375,4.5479,-0.1883,22.9682,0.0,0.0,0.0,0.11188775947002506,0.07530486687056419,-0.044443684650541354
Gaia DR3 884951489919636352,884951489919636352,107.01686029829148,29.8331889109007,43.504905585297074,-156.40895093374195,-294.0597496233653,1.0319707,8.056618,1.1169462,19.634365,NOT_AVAILABLE,0,True,True,False,False,False,True,True,4850.3135,4.5609,-0.374,22.972,0.0,0.0,0.0,-0.036044406716516125,0.11777197910542488,0.07063161979813427
Gaia DR3 114832620743735040,114832620743735040,42.04194929266767,27.07333447155978,43.44896035397188,279.90933931071186,-115.1600503916858,1.4297137,13.911915,3.1132164,8.35325,NOT_AVAILABLE,0,False,False,False,False,False,True,True,3052.7644,5.0565,-0.1543,22.9737,0.0,0.0,0.0,0.09388118882383786,0.0846555453370353,0.06461456371199016
Gaia DR3 3499614570544095232,3499614570544095232,188.1376181675934,-26.173670942763376,43.58971545506221,721.5484861582956,-683.2299514007556,1.3295543,12.415044,2.4979773,52.92073,VARIABLE,0,True,True,True,True,False,False,True,3162.2222,4.4562,-0.7762,22.9854,0.0008,0.0005,0.0003,-0.1260648072673148,-0.01802613261790377,-0.0625898563369088
Gaia DR3 6161174910174799360,6161174910174799360,203.27539228882085,-39.95476645501954,43.64469820637238,17.931918918354285,-106.09086680747048,1.5617439,11.955455,2.4538813,-7.1530476,NOT_AVAILABLE,0,True,True,True,False,False,True,True,3163.7744,4.2332,-0.9189,22.987,0.0,0.0,0.0,-0.09991221779061564,-0.042978138629325605,-0.09111746646641655
Gaia DR3 5965924361166271104,5965924361166271104,257.0282653744144,-41.72428568637913,43.5438146137458,-180.7468527124928,-317.9391769623669,0.9807718,12.9320965,2.3693361,,VARIABLE,0,True,True,False,True,False,False,True,3138.6091,4.6612,-0.6153,22.991,0.0,0.0,0.0,-0.02376690350413773,-0.10317796671217623,-0.09441610714254169
